loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,issue_d,earliest_cr_line
10000.0, 36 months,9.17,318.79,B,B2,3 years,MORTGAGE,43000.0,Source Verified,debt_consolidation,12.39,0.0,710.0,714.0,6.0,0.0,5806.0,68.3,13.0,1.0,0.0,Dec-2015,Feb-2004
28000.0, 60 months,15.77,677.49,D,D1,1 year,RENT,118000.0,Verified,debt_consolidation,35.91,0.0,710.0,714.0,12.0,0.0,10568.0,21.5,27.0,1.0,0.0,Dec-2015,Nov-1999
24000.0, 36 months,9.17,765.1,B,B2,2 years,MORTGAGE,210000.0,Source Verified,debt_consolidation,20.16,0.0,690.0,694.0,18.0,0.0,16417.0,65.1,35.0,1.0,0.0,Dec-2015,Aug-2002
10000.0, 36 months,9.8,321.74,B,B3,10+ years,MORTGAGE,92000.0,Source Verified,debt_consolidation,10.55,1.0,680.0,684.0,8.0,0.0,9560.0,54.6,27.0,5.0,0.0,Dec-2015,Aug-1996
15000.0, 36 months,7.91,469.43,A,A5,10+ years,OWN,170000.0,Verified,credit_card,7.24,0.0,745.0,749.0,5.0,0.0,28964.0,77.2,17.0,5.0,0.0,Dec-2015,Aug-1987
25000.0, 36 months,17.27,894.69,D,D3,10+ years,MORTGAGE,120000.0,Not Verified,debt_consolidation,21.33,2.0,660.0,664.0,17.0,1.0,35492.0,74.2,26.0,2.0,1.0,Dec-2015,Nov-2004
24000.0, 36 months,13.99,820.15,C,C4,10+ years,MORTGAGE,120000.0,Source Verified,debt_consolidation,8.91,0.0,700.0,704.0,10.0,0.0,16349.0,40.0,10.0,2.0,0.0,Dec-2015,May-2009
8000.0, 36 months,12.88,269.09,C,C2,3 years,RENT,43500.0,Source Verified,other,22.48,0.0,700.0,704.0,11.0,1.0,2015.0,22.1,16.0,0.0,1.0,Dec-2015,Mar-2003
28000.0, 36 months,13.44,949.38,C,C3,2 years,OWN,125000.0,Source Verified,debt_consolidation,7.49,0.0,695.0,699.0,6.0,0.0,22780.0,63.1,22.0,0.0,0.0,Dec-2015,May-2000
5000.0, 36 months,11.48,164.84,B,B5,2 years,MORTGAGE,85000.0,Source Verified,home_improvement,8.28,15.0,670.0,674.0,5.0,0.0,327.0,15.6,38.0,6.0,0.0,Dec-2015,Nov-1990
30000.0, 36 months,7.91,938.85,A,A5,5 years,MORTGAGE,134000.0,Not Verified,debt_consolidation,17.1,0.0,725.0,729.0,12.0,0.0,11694.0,42.4,49.0,3.0,0.0,Dec-2015,Jun-1987
30000.0, 36 months,8.49,946.89,B,B1,10+ years,RENT,115000.0,Source Verified,credit_card,13.54,1.0,690.0,694.0,23.0,0.0,22022.0,46.2,44.0,5.0,0.0,Dec-2015,Oct-2001
8000.0, 36 months,5.32,240.92,A,A1,10+ years,OWN,31500.0,Not Verified,debt_consolidation,15.62,0.0,750.0,754.0,12.0,0.0,4795.0,15.6,22.0,0.0,0.0,Dec-2015,Apr-1975
9600.0, 36 months,11.48,316.48,B,B5,10+ years,RENT,110000.0,Not Verified,debt_consolidation,13.83,0.0,665.0,669.0,8.0,1.0,7544.0,75.4,24.0,1.0,1.0,Dec-2015,Jan-1988
14400.0, 36 months,6.49,441.29,A,A2,8 years,MORTGAGE,70000.0,Not Verified,debt_consolidation,16.32,0.0,695.0,699.0,21.0,0.0,14446.0,74.8,26.0,1.0,0.0,Dec-2015,Jul-2003
7000.0, 36 months,13.99,239.21,C,C4,2 years,RENT,83000.0,Source Verified,debt_consolidation,21.96,0.0,680.0,684.0,11.0,0.0,17866.0,83.1,28.0,0.0,0.0,Dec-2015,Nov-2002
3000.0, 36 months,11.48,98.9,B,B5,5 years,MORTGAGE,45000.0,Source Verified,debt_consolidation,15.73,0.0,765.0,769.0,7.0,0.0,1888.0,15.9,24.0,4.0,0.0,Dec-2015,Nov-2001
5000.0, 36 months,11.99,166.05,C,C1,10+ years,MORTGAGE,68500.0,Source Verified,home_improvement,16.36,3.0,675.0,679.0,20.0,0.0,22065.0,61.8,35.0,4.0,0.0,Dec-2015,Nov-2000
21600.0, 36 months,6.99,666.85,A,A3,3 years,MORTGAGE,120000.0,Not Verified,debt_consolidation,20.73,0.0,740.0,744.0,18.0,0.0,143395.0,24.6,36.0,5.0,0.0,Dec-2015,Sep-1990
24000.0, 36 months,9.17,765.1,B,B2,10+ years,RENT,66000.0,Verified,debt_consolidation,23.98,1.0,665.0,669.0,26.0,1.0,11718.0,61.7,41.0,2.0,0.0,Dec-2015,May-1994
12000.0, 60 months,13.99,279.16,C,C4,10+ years,OWN,35000.0,Source Verified,debt_consolidation,32.68,0.0,700.0,704.0,10.0,0.0,12627.0,67.9,16.0,0.0,0.0,Dec-2015,Feb-2005
23000.0, 36 months,9.8,739.99,B,B3,9 years,MORTGAGE,90247.0,Not Verified,credit_card,17.09,0.0,680.0,684.0,11.0,0.0,21039.0,41.3,25.0,2.0,0.0,Dec-2015,May-2000
22400.0, 60 months,14.85,531.14,C,C5,10+ years,RENT,70000.0,Verified,credit_card,18.69,0.0,695.0,699.0,10.0,0.0,15292.0,69.8,20.0,0.0,0.0,Dec-2015,Jan-2003
12500.0, 60 months,11.99,278.0,C,C1,< 1 year,MORTGAGE,60000.0,Not Verified,debt_consolidation,16.98,0.0,685.0,689.0,5.0,0.0,8619.0,69.0,8.0,1.0,0.0,Dec-2015,Apr-2006
15000.0, 36 months,5.32,451.73,A,A1,3 years,OWN,81000.0,Not Verified,credit_card,16.95,0.0,800.0,804.0,14.0,0.0,37068.0,9.4,26.0,1.0,0.0,Dec-2015,Oct-1985
11200.0, 36 months,11.99,371.95,C,C1,< 1 year,RENT,37000.0,Verified,debt_consolidation,7.78,0.0,675.0,679.0,11.0,0.0,16425.0,49.3,13.0,0.0,0.0,Dec-2015,Oct-1994
35000.0, 60 months,12.88,794.21,C,C2,10+ years,MORTGAGE,110000.0,Source Verified,major_purchase,13.39,0.0,695.0,699.0,19.0,0.0,23315.0,47.2,32.0,2.0,0.0,Dec-2015,Dec-1983
35000.0, 60 months,20.5,937.06,E,E4,8 years,MORTGAGE,120000.0,Source Verified,debt_consolidation,35.69,1.0,700.0,704.0,25.0,0.0,13993.0,32.2,54.0,3.0,0.0,Dec-2015,Oct-1994
12000.0, 36 months,6.49,367.74,A,A2,10+ years,MORTGAGE,65000.0,Not Verified,home_improvement,19.24,0.0,765.0,769.0,4.0,0.0,7626.0,46.5,20.0,2.0,0.0,Dec-2015,May-2002
20000.0, 60 months,16.59,492.66,D,D2,10+ years,MORTGAGE,135000.0,Source Verified,home_improvement,26.92,0.0,685.0,689.0,18.0,0.0,49831.0,78.0,30.0,1.0,0.0,Dec-2015,Jan-1996
12000.0, 60 months,11.48,263.8,B,B5,5 years,MORTGAGE,110000.0,Source Verified,debt_consolidation,4.9,5.0,675.0,679.0,11.0,0.0,5492.0,53.8,54.0,2.0,0.0,Dec-2015,Jun-1996
7000.0, 36 months,9.17,223.16,B,B2,5 years,RENT,70000.0,Not Verified,moving,16.1,0.0,660.0,664.0,13.0,0.0,2978.0,47.0,20.0,0.0,0.0,Dec-2015,Nov-2007
25000.0, 36 months,7.91,782.38,A,A5,10+ years,MORTGAGE,105000.0,Source Verified,other,16.87,0.0,705.0,709.0,8.0,0.0,4122.0,52.2,25.0,5.0,0.0,Dec-2015,Aug-1999
5000.0, 36 months,7.91,156.48,A,A5,4 years,RENT,93000.0,Source Verified,credit_card,14.3,2.0,680.0,684.0,9.0,0.0,11220.0,24.3,30.0,2.0,0.0,Dec-2015,Jul-1982
6000.0, 36 months,17.27,214.73,D,D3,10+ years,MORTGAGE,120000.0,Verified,debt_consolidation,23.03,0.0,660.0,664.0,16.0,0.0,20408.0,76.4,21.0,1.0,0.0,Dec-2015,Mar-2006
16775.0, 60 months,19.89,443.41,E,E3,1 year,MORTGAGE,74000.0,Verified,debt_consolidation,29.91,0.0,675.0,679.0,16.0,1.0,9911.0,35.0,29.0,7.0,1.0,Dec-2015,Dec-1998
15000.0, 36 months,12.88,504.55,C,C2,10+ years,MORTGAGE,154000.0,Not Verified,debt_consolidation,35.77,1.0,730.0,734.0,20.0,0.0,19565.0,47.0,58.0,5.0,0.0,Dec-2015,Feb-1995
12000.0, 36 months,9.8,386.09,B,B3,5 years,RENT,43000.0,Source Verified,debt_consolidation,18.28,0.0,695.0,699.0,14.0,0.0,13131.0,45.4,31.0,3.0,0.0,Dec-2015,Jan-2002
15000.0, 60 months,12.88,340.38,C,C2,2 years,RENT,90000.0,Not Verified,debt_consolidation,21.17,0.0,710.0,714.0,14.0,0.0,18385.0,35.0,29.0,5.0,0.0,Dec-2015,Aug-1999
10400.0, 36 months,13.44,352.63,C,C3,10+ years,MORTGAGE,150000.0,Verified,debt_consolidation,18.51,1.0,670.0,674.0,23.0,0.0,29336.0,66.7,44.0,2.0,0.0,Dec-2015,Mar-1991
1000.0, 36 months,11.99,33.21,C,C1,10+ years,MORTGAGE,36522.0,Verified,other,35.72,0.0,660.0,664.0,23.0,0.0,12138.0,78.0,28.0,0.0,0.0,Dec-2015,Nov-1989
18200.0, 60 months,15.77,440.37,D,D1,8 years,RENT,65000.0,Not Verified,credit_card,29.28,0.0,660.0,664.0,27.0,1.0,7411.0,59.8,38.0,2.0,1.0,Dec-2015,Feb-2004
11000.0, 60 months,18.99,285.29,E,E1,10+ years,RENT,55000.0,Verified,moving,0.94,0.0,730.0,734.0,14.0,0.0,1806.0,4.5,18.0,0.0,0.0,Dec-2015,Aug-2005
5000.0, 36 months,9.17,159.4,B,B2,3 years,MORTGAGE,113000.0,Source Verified,credit_card,26.45,1.0,670.0,674.0,12.0,0.0,45576.0,72.2,21.0,1.0,0.0,Dec-2015,Aug-1999
9000.0, 36 months,5.32,271.04,A,A1,10+ years,MORTGAGE,49000.0,Not Verified,credit_card,21.63,0.0,755.0,759.0,18.0,0.0,8775.0,11.7,29.0,0.0,0.0,Dec-2015,Nov-1991
7200.0, 36 months,14.85,249.07,C,C5,10+ years,RENT,52000.0,Not Verified,credit_card,39.21,1.0,670.0,674.0,12.0,0.0,10881.0,61.8,45.0,0.0,0.0,Dec-2015,Sep-2001
10000.0, 36 months,11.48,329.67,B,B5,10+ years,MORTGAGE,72000.0,Not Verified,other,26.9,0.0,680.0,684.0,13.0,0.0,16758.0,61.4,26.0,3.0,0.0,Dec-2015,Apr-1999
15000.0, 60 months,16.59,369.49,D,D2,1 year,MORTGAGE,55000.0,Not Verified,debt_consolidation,10.17,0.0,660.0,664.0,13.0,0.0,9419.0,54.4,22.0,0.0,0.0,Dec-2015,Sep-2002
3500.0, 36 months,10.78,114.23,B,B4,8 years,MORTGAGE,122400.0,Source Verified,vacation,17.97,0.0,660.0,664.0,16.0,3.0,27242.0,58.6,30.0,5.0,1.0,Dec-2015,Mar-1997
6000.0, 36 months,13.44,203.44,C,C3,3 years,OWN,38700.0,Source Verified,debt_consolidation,23.26,0.0,690.0,694.0,4.0,0.0,1960.0,19.2,10.0,0.0,0.0,Dec-2015,Nov-1994
9000.0, 36 months,12.88,302.73,C,C2,10+ years,RENT,110000.0,Verified,debt_consolidation,17.29,0.0,675.0,679.0,16.0,1.0,11701.0,34.6,42.0,8.0,1.0,Dec-2015,Dec-2002
6000.0, 36 months,9.8,193.05,B,B3,4 years,MORTGAGE,85140.0,Not Verified,debt_consolidation,14.42,0.0,710.0,714.0,11.0,0.0,11210.0,57.5,12.0,1.0,0.0,Dec-2015,Mar-2012
6000.0, 36 months,7.91,187.77,A,A5,10+ years,MORTGAGE,250000.0,Source Verified,other,16.17,1.0,680.0,684.0,15.0,0.0,67109.0,82.3,33.0,5.0,0.0,Dec-2015,Nov-1992
3000.0, 36 months,11.48,98.9,B,B5,10+ years,MORTGAGE,105000.0,Verified,home_improvement,12.09,0.0,685.0,689.0,11.0,0.0,5560.0,57.9,22.0,2.0,0.0,Dec-2015,Jul-1994
18700.0, 60 months,13.99,435.02,C,C4,< 1 year,MORTGAGE,55000.0,Not Verified,debt_consolidation,30.81,0.0,735.0,739.0,19.0,0.0,25268.0,28.4,46.0,6.0,0.0,Dec-2015,Jun-1977
16000.0, 36 months,5.32,481.84,A,A1,8 years,MORTGAGE,96000.0,Not Verified,debt_consolidation,14.45,0.0,725.0,729.0,23.0,0.0,21922.0,29.8,38.0,6.0,0.0,Dec-2015,Sep-1990
12500.0, 36 months,7.49,388.78,A,A4,10+ years,MORTGAGE,99500.0,Not Verified,debt_consolidation,12.18,0.0,705.0,709.0,6.0,0.0,4739.0,83.1,12.0,1.0,0.0,Dec-2015,Feb-1992
8000.0, 36 months,5.32,240.92,A,A1,1 year,RENT,50000.0,Not Verified,credit_card,14.86,1.0,715.0,719.0,21.0,0.0,6452.0,35.1,64.0,0.0,0.0,Dec-2015,Nov-2002
9500.0, 36 months,6.49,291.13,A,A2,10+ years,MORTGAGE,126500.0,Not Verified,home_improvement,8.67,1.0,680.0,684.0,14.0,1.0,5951.0,18.8,47.0,8.0,1.0,Dec-2015,May-1996
6000.0, 36 months,5.32,180.69,A,A1,10+ years,RENT,43000.0,Source Verified,debt_consolidation,20.37,0.0,680.0,684.0,8.0,0.0,4929.0,24.5,11.0,0.0,0.0,Dec-2015,Mar-2007
12000.0, 60 months,9.8,253.79,B,B3,10+ years,MORTGAGE,36500.0,Not Verified,debt_consolidation,18.91,0.0,805.0,809.0,10.0,0.0,5940.0,26.5,24.0,2.0,0.0,Dec-2015,Apr-1980
20000.0, 36 months,11.48,659.33,B,B5,5 years,RENT,60000.0,Not Verified,debt_consolidation,22.62,0.0,685.0,689.0,10.0,0.0,29929.0,61.5,20.0,0.0,0.0,Dec-2015,Dec-2000
20000.0, 36 months,8.49,631.26,B,B1,10+ years,MORTGAGE,85000.0,Not Verified,major_purchase,17.61,1.0,705.0,709.0,8.0,0.0,826.0,5.7,15.0,3.0,0.0,Dec-2015,Feb-1999
14000.0, 36 months,12.88,470.91,C,C2,2 years,RENT,80000.0,Source Verified,debt_consolidation,5.04,0.0,660.0,664.0,11.0,0.0,7002.0,37.8,18.0,0.0,0.0,Dec-2015,Dec-2004
6000.0, 36 months,18.49,218.4,D,D5,,MORTGAGE,54744.0,Verified,debt_consolidation,23.96,1.0,665.0,669.0,7.0,0.0,1373.0,34.3,26.0,3.0,0.0,Dec-2015,Nov-2007
25000.0, 60 months,13.44,574.48,C,C3,,OWN,50000.0,Not Verified,home_improvement,6.39,0.0,775.0,779.0,11.0,0.0,8291.0,12.2,34.0,5.0,0.0,Dec-2015,Jul-1995
35000.0, 36 months,8.49,1104.71,B,B1,< 1 year,OWN,90000.0,Source Verified,debt_consolidation,13.36,0.0,750.0,754.0,11.0,0.0,15448.0,42.9,26.0,3.0,0.0,Dec-2015,Oct-1991
28000.0, 60 months,9.17,583.55,B,B2,4 years,MORTGAGE,76008.0,Source Verified,debt_consolidation,14.47,0.0,690.0,694.0,18.0,0.0,38235.0,43.1,38.0,1.0,0.0,Dec-2015,Sep-1995
15000.0, 36 months,12.88,504.55,C,C2,10+ years,MORTGAGE,50000.0,Not Verified,debt_consolidation,13.92,0.0,665.0,669.0,12.0,0.0,14435.0,40.1,34.0,4.0,0.0,Dec-2015,Aug-2004
21000.0, 36 months,10.78,685.33,B,B4,< 1 year,MORTGAGE,100000.0,Not Verified,debt_consolidation,29.75,0.0,730.0,734.0,24.0,0.0,45269.0,31.3,48.0,5.0,0.0,Dec-2015,May-1994
3600.0, 36 months,7.49,111.97,A,A4,< 1 year,MORTGAGE,62000.0,Not Verified,debt_consolidation,22.42,0.0,720.0,724.0,21.0,0.0,3886.0,19.6,43.0,1.0,0.0,Dec-2015,Mar-2004
30000.0, 36 months,14.85,1037.76,C,C5,6 years,MORTGAGE,124000.0,Not Verified,debt_consolidation,15.61,0.0,675.0,679.0,13.0,0.0,23053.0,74.1,42.0,6.0,0.0,Dec-2015,Aug-1985
10000.0, 36 months,10.78,326.35,B,B4,3 years,MORTGAGE,41600.0,Not Verified,debt_consolidation,15.78,0.0,695.0,699.0,18.0,0.0,12958.0,52.5,33.0,2.0,0.0,Dec-2015,Oct-2004
14000.0, 36 months,6.99,432.22,A,A3,5 years,OWN,65000.0,Not Verified,debt_consolidation,15.22,1.0,735.0,739.0,10.0,0.0,2363.0,11.2,32.0,1.0,0.0,Dec-2015,Sep-2002
9600.0, 36 months,6.49,294.19,A,A2,4 years,RENT,64567.05,Not Verified,credit_card,10.48,0.0,680.0,684.0,7.0,0.0,8073.0,44.8,15.0,0.0,0.0,Dec-2015,Dec-2000
6000.0, 36 months,7.49,186.61,A,A4,10+ years,MORTGAGE,100000.0,Not Verified,debt_consolidation,13.28,1.0,695.0,699.0,9.0,0.0,8563.0,72.0,16.0,2.0,0.0,Dec-2015,May-1994
15000.0, 60 months,9.8,317.24,B,B3,< 1 year,MORTGAGE,35179.0,Not Verified,debt_consolidation,23.47,0.0,705.0,709.0,19.0,0.0,12706.0,45.4,40.0,1.0,0.0,Dec-2015,Jul-2000
6400.0, 36 months,11.48,210.99,B,B5,10+ years,RENT,33000.0,Verified,credit_card,15.6,0.0,685.0,689.0,9.0,1.0,5707.0,56.5,18.0,1.0,1.0,Dec-2015,Jun-2003
19850.0, 36 months,10.78,647.8,B,B4,7 years,RENT,85005.0,Source Verified,credit_card,17.2,0.0,690.0,694.0,14.0,0.0,15506.0,37.1,20.0,0.0,0.0,Dec-2015,May-2006
3600.0, 36 months,13.99,123.03,C,C4,5 years,MORTGAGE,34000.0,Verified,credit_card,29.79,0.0,660.0,664.0,11.0,1.0,10572.0,30.1,19.0,0.0,1.0,Dec-2015,May-1995
24000.0, 60 months,19.48,628.93,E,E2,10+ years,RENT,97000.0,Verified,debt_consolidation,7.23,0.0,685.0,689.0,14.0,0.0,16424.0,52.5,38.0,1.0,0.0,Dec-2015,Aug-1997
10000.0, 36 months,5.32,301.15,A,A1,10+ years,RENT,80000.0,Source Verified,credit_card,5.27,0.0,685.0,689.0,6.0,0.0,19012.0,47.2,9.0,1.0,0.0,Dec-2015,Sep-2001
4575.0, 36 months,17.27,163.73,D,D3,5 years,RENT,56000.0,Not Verified,house,10.03,1.0,665.0,669.0,12.0,0.0,2380.0,27.0,17.0,1.0,0.0,Dec-2015,May-2001
5000.0, 36 months,16.59,177.25,D,D2,,RENT,19000.0,Verified,debt_consolidation,14.28,0.0,665.0,669.0,6.0,0.0,4040.0,80.8,8.0,0.0,0.0,Dec-2015,Mar-2007
13150.0, 36 months,5.32,396.01,A,A1,1 year,RENT,40000.0,Not Verified,major_purchase,20.25,0.0,765.0,769.0,13.0,0.0,11221.0,20.1,17.0,0.0,0.0,Dec-2015,May-2001
19200.0, 36 months,5.32,578.21,A,A1,< 1 year,MORTGAGE,50000.0,Source Verified,debt_consolidation,19.24,0.0,690.0,694.0,4.0,1.0,10848.0,82.2,11.0,0.0,0.0,Dec-2015,Dec-2001
10000.0, 36 months,8.49,315.63,B,B1,4 years,RENT,63000.0,Not Verified,debt_consolidation,24.67,0.0,690.0,694.0,11.0,0.0,26069.0,86.3,25.0,0.0,0.0,Dec-2015,Jan-1988
10500.0, 60 months,18.49,269.44,D,D5,8 years,MORTGAGE,47000.0,Not Verified,debt_consolidation,29.55,0.0,685.0,689.0,10.0,0.0,7634.0,68.8,18.0,1.0,0.0,Dec-2015,Feb-2005
3225.0, 36 months,20.5,120.68,E,E4,5 years,MORTGAGE,35000.0,Not Verified,debt_consolidation,24.01,3.0,660.0,664.0,8.0,1.0,3072.0,43.0,12.0,0.0,1.0,Dec-2015,Nov-1999
12000.0, 60 months,9.8,253.79,B,B3,10+ years,MORTGAGE,65000.0,Not Verified,debt_consolidation,23.84,0.0,785.0,789.0,18.0,0.0,9786.0,13.4,37.0,2.0,0.0,Dec-2015,Nov-2003
15000.0, 36 months,5.32,451.73,A,A1,,RENT,80000.0,Not Verified,debt_consolidation,20.18,0.0,775.0,779.0,30.0,0.0,41593.0,21.4,47.0,2.0,0.0,Dec-2015,Apr-1993
3600.0, 36 months,11.99,119.56,C,C1,10+ years,RENT,55000.0,Not Verified,debt_consolidation,27.93,0.0,660.0,664.0,15.0,0.0,11570.0,42.1,18.0,0.0,0.0,Dec-2015,Feb-2007
24000.0, 60 months,12.88,544.61,C,C2,10+ years,RENT,73000.0,Not Verified,credit_card,19.76,2.0,660.0,664.0,8.0,1.0,9016.0,88.4,20.0,0.0,0.0,Dec-2015,Feb-2003
8675.0, 36 months,19.89,321.91,E,E3,,MORTGAGE,36000.0,Verified,debt_consolidation,33.93,0.0,675.0,679.0,15.0,1.0,12997.0,54.0,27.0,2.0,0.0,Dec-2015,Aug-1983
9000.0, 36 months,9.17,286.92,B,B2,1 year,OWN,50000.0,Not Verified,debt_consolidation,11.98,0.0,800.0,804.0,5.0,0.0,7518.0,48.5,11.0,2.0,0.0,Dec-2015,Jun-2001
12000.0, 36 months,5.32,361.38,A,A1,2 years,OWN,50000.0,Source Verified,credit_card,7.54,0.0,770.0,774.0,12.0,0.0,11592.0,17.6,25.0,0.0,0.0,Dec-2015,Oct-1993
18000.0, 36 months,7.49,559.83,A,A4,3 years,MORTGAGE,83000.0,Source Verified,debt_consolidation,7.93,0.0,700.0,704.0,17.0,0.0,13186.0,24.1,28.0,6.0,0.0,Dec-2015,Nov-1988
26250.0, 60 months,13.99,610.66,C,C4,10+ years,MORTGAGE,65000.0,Verified,debt_consolidation,26.9,0.0,700.0,704.0,11.0,1.0,11401.0,45.0,19.0,1.0,1.0,Dec-2015,Apr-2007
14000.0, 36 months,14.85,484.29,C,C5,2 years,RENT,44500.0,Verified,debt_consolidation,20.05,0.0,670.0,674.0,12.0,0.0,12184.0,82.3,13.0,0.0,0.0,Dec-2015,Oct-2011
12000.0, 36 months,9.17,382.55,B,B2,10+ years,MORTGAGE,105000.0,Source Verified,credit_card,16.86,1.0,670.0,674.0,12.0,0.0,11143.0,34.1,29.0,4.0,0.0,Dec-2015,Apr-1990
14400.0, 36 months,9.17,459.06,B,B2,10+ years,RENT,82000.0,Not Verified,major_purchase,12.47,1.0,670.0,674.0,5.0,3.0,1898.0,39.0,23.0,2.0,0.0,Dec-2015,Nov-1993
35000.0, 36 months,11.99,1162.34,C,C1,10+ years,MORTGAGE,156000.0,Verified,credit_card,14.98,0.0,710.0,714.0,11.0,0.0,39669.0,88.5,22.0,4.0,0.0,Dec-2015,Dec-2002
10000.0, 36 months,7.49,311.02,A,A4,< 1 year,MORTGAGE,55500.0,Source Verified,debt_consolidation,15.05,1.0,700.0,704.0,8.0,0.0,13908.0,41.5,16.0,2.0,0.0,Dec-2015,Feb-2003
10000.0, 36 months,5.32,301.15,A,A1,10+ years,MORTGAGE,80000.0,Not Verified,credit_card,25.73,0.0,730.0,734.0,16.0,0.0,37657.0,47.5,39.0,4.0,0.0,Dec-2015,Jun-1996
10400.0, 60 months,22.45,289.91,F,F1,3 years,MORTGAGE,104433.0,Source Verified,major_purchase,25.37,1.0,695.0,699.0,12.0,0.0,21929.0,64.5,35.0,6.0,0.0,Dec-2015,Jun-1998
14000.0, 60 months,19.89,370.06,E,E3,10+ years,MORTGAGE,80000.0,Source Verified,small_business,14.39,0.0,700.0,704.0,13.0,0.0,28820.0,58.8,28.0,4.0,0.0,Dec-2015,Aug-2003
4700.0, 36 months,13.99,160.62,C,C4,4 years,MORTGAGE,88000.0,Source Verified,debt_consolidation,14.21,0.0,660.0,664.0,6.0,2.0,2328.0,77.6,13.0,3.0,0.0,Dec-2015,Jul-2001
16500.0, 36 months,11.99,547.96,C,C1,10+ years,MORTGAGE,76000.0,Source Verified,credit_card,2.56,0.0,725.0,729.0,12.0,0.0,7256.0,23.5,15.0,0.0,0.0,Dec-2015,Jan-2006
10500.0, 60 months,17.97,266.46,D,D4,1 year,RENT,28832.0,Verified,debt_consolidation,23.62,1.0,690.0,694.0,10.0,0.0,7739.0,41.8,23.0,0.0,0.0,Dec-2015,Jun-1991
3000.0, 36 months,18.49,109.2,D,D5,1 year,RENT,54000.0,Not Verified,house,32.18,1.0,680.0,684.0,46.0,0.0,24977.0,33.2,89.0,0.0,0.0,Dec-2015,Jun-1999
12600.0, 60 months,14.85,298.77,C,C5,1 year,MORTGAGE,175000.0,Not Verified,credit_card,11.75,0.0,690.0,694.0,14.0,1.0,16659.0,47.5,25.0,4.0,1.0,Dec-2015,Aug-1989
3600.0, 36 months,6.99,111.15,A,A3,10+ years,MORTGAGE,150000.0,Source Verified,debt_consolidation,28.08,0.0,725.0,729.0,11.0,0.0,28415.0,58.8,42.0,3.0,0.0,Dec-2015,Dec-1988
6000.0, 36 months,8.49,189.38,B,B1,3 years,RENT,36000.0,Not Verified,debt_consolidation,23.84,2.0,710.0,714.0,15.0,0.0,6582.0,36.6,28.0,0.0,0.0,Dec-2015,Feb-2004
9975.0, 36 months,23.13,386.81,F,F2,9 years,OWN,31200.0,Verified,other,21.14,0.0,685.0,689.0,10.0,0.0,9075.0,35.6,12.0,0.0,0.0,Dec-2015,May-1981
5000.0, 36 months,8.49,157.82,B,B1,,OWN,25000.0,Not Verified,debt_consolidation,13.63,0.0,675.0,679.0,17.0,1.0,7259.0,20.1,24.0,0.0,1.0,Dec-2015,Jul-1987
8500.0, 36 months,9.17,270.98,B,B2,1 year,OWN,35500.0,Not Verified,credit_card,5.88,0.0,700.0,704.0,5.0,0.0,6022.0,38.4,6.0,0.0,0.0,Dec-2015,Jul-2008
22875.0, 60 months,15.77,553.49,D,D1,10+ years,MORTGAGE,137000.0,Not Verified,debt_consolidation,32.3,0.0,700.0,704.0,22.0,0.0,44174.0,45.8,62.0,5.0,0.0,Dec-2015,Jan-1957
16075.0, 36 months,12.88,540.71,C,C2,3 years,OWN,66666.0,Verified,debt_consolidation,13.29,0.0,665.0,669.0,12.0,0.0,8881.0,56.2,19.0,0.0,0.0,Dec-2015,Oct-2004
10000.0, 36 months,11.99,332.1,C,C1,7 years,RENT,45000.0,Not Verified,other,37.55,0.0,685.0,689.0,19.0,1.0,8339.0,24.4,40.0,2.0,1.0,Dec-2015,Jun-1986
9000.0, 36 months,9.17,286.92,B,B2,2 years,MORTGAGE,105000.0,Source Verified,debt_consolidation,6.31,3.0,670.0,674.0,19.0,0.0,7937.0,60.6,32.0,2.0,0.0,Dec-2015,Dec-1999
15000.0, 36 months,9.17,478.19,B,B2,2 years,RENT,48112.0,Not Verified,credit_card,31.62,1.0,685.0,689.0,12.0,0.0,21070.0,58.0,23.0,0.0,0.0,Dec-2015,Oct-2001
10000.0, 36 months,13.44,339.07,C,C3,3 years,RENT,80000.0,Not Verified,credit_card,15.56,1.0,670.0,674.0,9.0,1.0,8297.0,57.0,24.0,3.0,1.0,Dec-2015,Aug-2003
20000.0, 60 months,12.88,453.84,C,C2,< 1 year,RENT,65000.0,Not Verified,credit_card,16.93,0.0,735.0,739.0,16.0,0.0,17336.0,24.1,41.0,0.0,0.0,Dec-2015,Oct-1995
34100.0, 60 months,12.88,773.79,C,C2,8 years,MORTGAGE,92892.0,Verified,debt_consolidation,29.14,0.0,735.0,739.0,13.0,0.0,21449.0,65.2,39.0,2.0,0.0,Dec-2015,Nov-1994
15000.0, 36 months,8.49,473.45,B,B1,< 1 year,RENT,50500.0,Not Verified,debt_consolidation,24.76,0.0,780.0,784.0,20.0,0.0,10131.0,20.5,62.0,0.0,0.0,Dec-2015,Jun-2004
13200.0, 36 months,5.32,397.52,A,A1,2 years,MORTGAGE,150000.0,Not Verified,home_improvement,15.45,0.0,740.0,744.0,14.0,0.0,42605.0,27.7,30.0,12.0,0.0,Dec-2015,Jul-1996
